-476.091644287109,123.064880371094,7.20107984542847,25.9092845916748,6.6356954574585,4.32687282562256,-3.56190037727356,-9.76524066925049,-3.26422929763794,-6.7935209274292,-13.2339086532593,-10.3642711639404,-10.8977813720703,0
-632.161254882813,112.558250427246,27.6767120361328,23.7373809814453,53.4789123535156,42.6534194946289,7.65209102630615,-8.06844806671143,2.16360640525818,14.7197189331055,2.60324907302856,-28.2219505310059,-38.7437744140625,0
-639.593933105469,102.463836669922,17.5940628051758,15.5873012542725,50.8446235656738,41.0198822021484,-0.627430021762848,-18.9524784088135,1.57653450965881,26.3835735321045,13.5508642196655,-24.0229759216309,-36.7199058532715,0
-639.418884277344,104.978660583496,20.1389694213867,11.3771877288818,42.3177108764648,37.0501518249512,2.76114082336426,-15.610447883606,-5.22461891174316,11.8602466583252,6.24903202056885,-19.7265663146973,-31.9420967102051,0
-642.830688476563,99.7288589477539,14.6650676727295,5.99570941925049,38.1360855102539,37.7565002441406,7.55719184875488,-12.5165109634399,-2.70120906829834,18.3621368408203,12.8465843200684,-16.8877143859863,-29.6364479064941,0
-646.098937988281,92.4727325439453,3.51237010955811,-2.4139084815979,38.2236442565918,39.2425079345703,1.52729892730713,-18.4932422637939,1.48169708251953,26.2231597900391,14.9635620117188,-18.8670272827148,-28.4293174743652,0
-649.328063964844,84.7402114868164,-2.84048509597778,-1.14599537849426,35.3132781982422,27.7892913818359,-1.93496704101563,-10.9729347229004,5.63776683807373,26.8055152893066,20.7052516937256,-9.33466339111328,-20.489330291748,0
-653.849060058594,84.5556945800781,-0.273361265659332,-7.51082897186279,29.1270942687988,32.0279426574707,2.79717993736267,-12.6949119567871,2.83431386947632,22.2031860351562,11.332820892334,-17.9920272827148,-25.2718887329102,0
-665.225463867187,73.3800659179687,-2.85142350196838,-5.05990505218506,32.9099769592285,32.3629684448242,-5.20322895050049,-25.836669921875,-5.76196575164795,21.5852432250977,11.1350955963135,-24.7532997131348,-33.2798233032227,0
-664.98681640625,70.6640548706055,-8.54575824737549,-9.56763744354248,27.3999290466309,24.752103805542,-7.56474733352661,-20.3556613922119,-0.752642869949341,23.4403381347656,19.2338428497314,-6.91329145431519,-17.5389022827148,0
-653.459716796875,84.1905136108398,2.24456691741943,0.805024802684784,35.5075721740723,32.0199699401855,-0.66426956653595,-20.2479629516602,-8.05169200897217,13.201114654541,3.15395712852478,-28.4671688079834,-34.4277725219727,0
-642.044860839844,101.702499389648,18.4360313415527,13.0110311508179,46.1548881530762,37.3205184936523,-0.77160918712616,-13.2396249771118,7.08394432067871,23.5933570861816,6.90465450286865,-27.5906448364258,-39.2032470703125,0
-631.903930664063,111.212661743164,20.307975769043,14.5064182281494,54.4839706420899,51.3835144042969,10.4366073608398,-12.9453964233398,-2.9416127204895,12.3244533538818,4.06195688247681,-20.8180179595947,-30.5855369567871,0
-624.584533691406,122.304679870605,34.020263671875,25.7105293273926,53.1161460876465,41.8513870239258,7.72540521621704,-4.70366477966309,8.44882774353027,18.3580856323242,1.16868329048157,-28.7320861816406,-36.4940872192383,0
-631.363586425781,115.978225708008,31.7592964172363,27.0753955841064,60.8894805908203,48.6557312011719,2.42652869224548,-18.5976142883301,-3.47012233734131,12.3873653411865,1.31156659126282,-24.1059799194336,-32.8351211547852,0
-626.120971679688,116.098876953125,24.9731788635254,21.9851512908936,54.6777267456055,43.059268951416,3.84202814102173,-14.4504547119141,-1.00393629074097,14.8412704467773,0.684360027313232,-31.177547454834,-39.1654205322266,0
-636.016540527344,109.337509155273,25.114990234375,18.6263580322266,49.6561012268066,41.168342590332,4.12175703048706,-14.0902500152588,-2.57874155044556,12.797833442688,2.69180727005005,-24.7857894897461,-33.8698196411133,0
-638.139892578125,103.781402587891,17.1909294128418,13.0274486541748,46.76904296875,38.5538787841797,1.4010534286499,-14.6881942749023,2.69679975509644,22.9948959350586,9.46475028991699,-25.5561256408691,-36.7434921264648,0
-641.657592773437,103.986396789551,24.6559772491455,19.1580429077148,47.16357421875,38.6086883544922,4.01672458648682,-16.1363105773926,-6.90415000915527,13.6103515625,9.05184650421143,-20.9792137145996,-33.9533309936523,0
-629.214050292969,116.76594543457,25.3360748291016,11.776759147644,44.0126953125,39.696403503418,1.19512271881104,-17.1004028320313,0.72525942325592,18.4433193206787,4.3096342086792,-23.6697158813477,-28.9498100280762,0
-645.201599121094,100.436080932617,25.7275772094727,24.0881500244141,50.0634460449219,38.3279037475586,6.48650217056274,-8.24668312072754,2.77330422401428,21.4811630249023,14.8577289581299,-14.5145683288574,-24.2024612426758,0
